study_id,volume_id,reconstruction
train_8787_a,train_8787_a_1,1
train_19936_a,train_19936_a_1,1
train_6821_a,train_6821_a_1,1
train_3388_a,train_3388_a_1,1
train_9446_a,train_9446_a_1,1
train_6860_a,train_6860_a_1,1
train_11276_a,train_11276_a_1,1
train_9643_a,train_9643_a_1,1
train_14370_a,train_14370_a_1,1
train_10003_a,train_10003_a_1,1
train_17024_a,train_17024_a_1,1
train_7478_a,train_7478_a_1,1
train_16598_a,train_16598_a_1,1
train_956_a,train_956_a_1,1
train_15030_a,train_15030_a_1,1
train_15695_a,train_15695_a_1,1
train_18362_a,train_18362_a_1,1
train_14637_a,train_14637_a_1,1
train_809_a,train_809_a_1,1
train_8050_a,train_8050_a_1,1
train_16776_a,train_16776_a_1,1
train_8849_a,train_8849_a_1,1
train_9631_a,train_9631_a_1,1
train_2205_a,train_2205_a_1,1
train_314_a,train_314_a_1,1
train_12756_a,train_12756_a_1,1
train_7866_a,train_7866_a_1,1
train_12656_a,train_12656_a_1,1
train_18114_a,train_18114_a_1,1
train_2371_a,train_2371_a_1,1
train_14787_a,train_14787_a_1,1
train_14460_a,train_14460_a_1,1
train_16110_a,train_16110_a_1,1
train_16672_a,train_16672_a_1,1
train_4379_a,train_4379_a_1,1
train_5886_a,train_5886_a_1,1
train_5502_a,train_5502_a_1,1
train_14575_a,train_14575_a_1,1
train_19924_a,train_19924_a_1,1
train_342_a,train_342_a_1,1
train_18231_a,train_18231_a_1,1
train_14779_a,train_14779_a_1,1
train_2705_a,train_2705_a_1,1
train_9769_a,train_9769_a_1,1
train_17080_a,train_17080_a_1,1
train_4220_a,train_4220_a_1,1
train_18564_a,train_18564_a_1,1
train_973_a,train_973_a_1,1
train_7402_a,train_7402_a_1,1
train_14109_a,train_14109_a_1,1
train_15858_a,train_15858_a_1,1
train_14520_a,train_14520_a_1,1
train_3533_a,train_3533_a_1,1
train_9647_a,train_9647_a_1,1
train_18194_a,train_18194_a_1,1
train_1588_a,train_1588_a_1,1
train_12965_a,train_12965_a_1,1
train_4736_a,train_4736_a_1,1
train_10465_a,train_10465_a_1,1
train_2528_a,train_2528_a_1,1
train_1511_a,train_1511_a_1,1
train_10024_a,train_10024_a_1,1
train_1123_a,train_1123_a_1,1
train_5990_a,train_5990_a_1,1
train_9204_a,train_9204_a_1,1
train_15906_a,train_15906_a_1,1
train_5361_a,train_5361_a_1,1
train_14539_a,train_14539_a_1,1
train_12886_a,train_12886_a_1,1
train_5626_a,train_5626_a_1,1
train_14600_a,train_14600_a_1,1
train_1342_a,train_1342_a_1,1
train_8728_a,train_8728_a_1,1
train_2459_a,train_2459_a_1,1
train_3879_a,train_3879_a_1,1
train_4860_a,train_4860_a_1,1
train_10105_a,train_10105_a_1,1
train_2577_a,train_2577_a_1,1
train_18899_a,train_18899_a_1,1
train_12578_a,train_12578_a_1,1
train_7619_a,train_7619_a_1,1
train_3386_a,train_3386_a_1,1
train_14201_a,train_14201_a_1,1
train_1185_a,train_1185_a_1,1
train_4829_a,train_4829_a_1,1
train_2542_a,train_2542_a_1,1
train_11742_a,train_11742_a_1,1
train_14999_a,train_14999_a_1,1
train_15693_a,train_15693_a_1,1
train_7419_a,train_7419_a_1,1
train_7679_a,train_7679_a_1,1
train_8581_a,train_8581_a_1,1
train_1219_a,train_1219_a_1,1
train_19284_a,train_19284_a_1,1
train_9486_a,train_9486_a_1,1
train_4645_a,train_4645_a_1,1
train_6018_a,train_6018_a_1,1
train_3844_a,train_3844_a_1,1
train_3164_a,train_3164_a_1,1
train_18998_a,train_18998_a_1,1
train_17411_a,train_17411_a_1,1
train_7840_a,train_7840_a_1,1
train_15657_a,train_15657_a_1,1
train_13782_a,train_13782_a_1,1
train_937_a,train_937_a_1,1
train_12418_a,train_12418_a_1,1
train_5901_a,train_5901_a_1,1
train_16096_a,train_16096_a_1,1
train_15299_a,train_15299_a_1,1
train_11257_a,train_11257_a_1,1
train_5536_a,train_5536_a_1,1
train_17906_a,train_17906_a_1,1
train_2969_a,train_2969_a_1,1
train_15086_a,train_15086_a_1,1
train_8820_a,train_8820_a_1,1
train_18146_a,train_18146_a_1,1
train_6393_a,train_6393_a_1,1
train_13223_a,train_13223_a_1,1
train_9415_a,train_9415_a_1,1
train_18446_a,train_18446_a_1,1
train_11419_a,train_11419_a_1,1
train_18359_a,train_18359_a_1,1
train_11506_a,train_11506_a_1,1
train_7205_a,train_7205_a_1,1
train_19954_a,train_19954_a_1,1
train_7409_a,train_7409_a_1,1
train_620_a,train_620_a_1,1
train_10754_a,train_10754_a_1,1
train_6096_a,train_6096_a_1,1
train_2953_a,train_2953_a_1,1
train_12914_a,train_12914_a_1,1
train_19118_a,train_19118_a_1,1
train_13426_a,train_13426_a_1,1
train_14486_a,train_14486_a_1,1
train_211_a,train_211_a_1,1
train_17642_a,train_17642_a_1,1
train_12236_a,train_12236_a_1,1
train_19031_a,train_19031_a_1,1
train_7377_a,train_7377_a_1,1
train_4279_a,train_4279_a_1,1
train_9560_a,train_9560_a_1,1
train_10876_a,train_10876_a_1,1
train_17203_a,train_17203_a_1,1
train_12644_a,train_12644_a_1,1
train_14341_a,train_14341_a_1,1
train_14046_a,train_14046_a_1,1
train_12127_a,train_12127_a_1,1
train_2596_a,train_2596_a_1,1
train_14301_a,train_14301_a_1,1
train_4933_a,train_4933_a_1,1
train_9589_a,train_9589_a_1,1
train_3215_a,train_3215_a_1,1
train_15559_a,train_15559_a_1,1
train_13597_a,train_13597_a_1,1
train_7753_a,train_7753_a_1,1
train_7071_a,train_7071_a_1,1
train_1052_a,train_1052_a_1,1
train_5978_a,train_5978_a_1,1
train_5822_a,train_5822_a_1,1
train_19360_a,train_19360_a_1,1
train_9930_a,train_9930_a_1,1
train_18324_a,train_18324_a_1,1
train_19688_a,train_19688_a_1,1
train_2335_a,train_2335_a_1,1
train_15137_a,train_15137_a_1,1
train_10359_a,train_10359_a_1,1
train_6925_a,train_6925_a_1,1
train_19064_a,train_19064_a_1,1
train_7682_a,train_7682_a_1,1
train_17180_a,train_17180_a_1,1
train_14164_a,train_14164_a_1,1
train_14569_a,train_14569_a_1,1
train_6099_a,train_6099_a_1,1
train_19561_a,train_19561_a_1,1
train_18950_a,train_18950_a_1,1
train_18077_a,train_18077_a_1,1
train_10744_a,train_10744_a_1,1
train_5388_a,train_5388_a_1,1
train_19783_a,train_19783_a_1,1
train_17569_a,train_17569_a_1,1
train_10663_a,train_10663_a_1,1
train_16095_a,train_16095_a_1,1
train_2601_a,train_2601_a_1,1
train_1426_a,train_1426_a_1,1
train_2290_a,train_2290_a_1,1
train_8887_a,train_8887_a_1,1
train_15328_a,train_15328_a_1,1
train_7300_a,train_7300_a_1,1
train_3402_a,train_3402_a_1,1
train_14082_a,train_14082_a_1,1
train_15260_a,train_15260_a_1,1
train_17746_a,train_17746_a_1,1
train_7290_a,train_7290_a_1,1
train_15405_a,train_15405_a_1,1
train_5320_a,train_5320_a_1,1
train_3738_a,train_3738_a_1,1
train_5012_a,train_5012_a_1,1
train_774_a,train_774_a_1,1
train_852_a,train_852_a_1,1
train_3332_a,train_3332_a_1,1
train_9036_a,train_9036_a_1,1
train_19058_a,train_19058_a_1,1
train_581_a,train_581_a_1,1
train_6309_a,train_6309_a_1,1
train_17886_a,train_17886_a_1,1
train_12639_a,train_12639_a_1,1
train_6785_a,train_6785_a_1,1
train_6238_a,train_6238_a_1,1
train_18969_a,train_18969_a_1,1
train_9135_a,train_9135_a_1,1
train_10818_a,train_10818_a_1,1
train_17240_a,train_17240_a_1,1
train_9319_a,train_9319_a_1,1
train_19203_a,train_19203_a_1,1
train_6548_a,train_6548_a_1,1
train_8776_a,train_8776_a_1,1
train_385_a,train_385_a_1,1
train_13412_a,train_13412_a_1,1
train_12331_a,train_12331_a_1,1
train_14290_a,train_14290_a_1,1
train_14777_a,train_14777_a_1,1
train_17822_a,train_17822_a_1,1
train_16828_a,train_16828_a_1,1
train_17104_a,train_17104_a_1,1
train_9359_a,train_9359_a_1,1
train_19356_a,train_19356_a_1,1
train_13966_a,train_13966_a_1,1
train_16352_a,train_16352_a_1,1
train_5247_a,train_5247_a_1,1
train_820_a,train_820_a_1,1
train_16384_a,train_16384_a_1,1
train_12205_a,train_12205_a_1,1
train_1523_a,train_1523_a_1,1
train_692_a,train_692_a_1,1
train_1168_a,train_1168_a_1,1
train_11551_a,train_11551_a_1,1
train_5816_a,train_5816_a_1,1
train_2749_a,train_2749_a_1,1
train_13421_a,train_13421_a_1,1
train_17904_a,train_17904_a_1,1
train_13862_a,train_13862_a_1,1
train_7719_a,train_7719_a_1,1
train_6930_a,train_6930_a_1,1
train_6100_a,train_6100_a_1,1
train_13649_a,train_13649_a_1,1
train_3571_a,train_3571_a_1,1
train_2372_a,train_2372_a_1,1
train_4716_a,train_4716_a_1,1
train_18380_a,train_18380_a_1,1
train_2659_a,train_2659_a_1,1
train_3666_a,train_3666_a_1,1
train_6663_a,train_6663_a_1,1
train_15128_a,train_15128_a_1,1
train_18784_a,train_18784_a_1,1
train_19533_a,train_19533_a_1,1
train_19617_a,train_19617_a_1,1
train_8832_a,train_8832_a_1,1
train_19754_a,train_19754_a_1,1
train_7720_a,train_7720_a_1,1
train_8564_a,train_8564_a_1,1
train_8959_a,train_8959_a_1,1
train_4482_a,train_4482_a_1,1
train_17541_a,train_17541_a_1,1
train_17005_a,train_17005_a_1,1
train_14532_a,train_14532_a_1,1
train_11885_a,train_11885_a_1,1
train_15846_a,train_15846_a_1,1
train_4243_a,train_4243_a_1,1
train_1334_a,train_1334_a_1,1
train_14791_a,train_14791_a_1,1
train_12350_a,train_12350_a_1,1
train_9509_a,train_9509_a_1,1
train_3091_a,train_3091_a_1,1
train_11974_a,train_11974_a_1,1
train_10979_a,train_10979_a_1,1
train_6722_a,train_6722_a_1,1
train_18149_a,train_18149_a_1,1
train_15484_a,train_15484_a_1,1
train_346_a,train_346_a_1,1
train_19957_a,train_19957_a_1,1
train_7179_a,train_7179_a_1,1
train_14210_a,train_14210_a_1,1
train_10940_a,train_10940_a_1,1
train_13279_a,train_13279_a_1,1
train_4186_a,train_4186_a_1,1
train_15790_a,train_15790_a_1,1
train_12986_a,train_12986_a_1,1
train_17873_a,train_17873_a_1,1
train_13089_a,train_13089_a_1,1
train_17498_a,train_17498_a_1,1
train_9827_a,train_9827_a_1,1
train_7376_a,train_7376_a_1,1
train_15106_a,train_15106_a_1,1
train_11811_a,train_11811_a_1,1
train_1786_a,train_1786_a_1,1
train_9123_a,train_9123_a_1,1
train_3837_a,train_3837_a_1,1
train_10159_a,train_10159_a_1,1
train_11068_a,train_11068_a_1,1
train_777_a,train_777_a_1,1
train_16986_a,train_16986_a_1,1
train_9734_a,train_9734_a_1,1
train_11766_a,train_11766_a_1,1
train_4728_a,train_4728_a_1,1
train_15998_a,train_15998_a_1,1
train_6849_a,train_6849_a_1,1
train_256_a,train_256_a_1,1
train_5967_a,train_5967_a_1,1
train_3555_a,train_3555_a_1,1
train_10398_a,train_10398_a_1,1
train_12035_a,train_12035_a_1,1
train_3550_a,train_3550_a_1,1
train_391_a,train_391_a_1,1
train_668_a,train_668_a_1,1
train_5773_a,train_5773_a_1,1
train_8537_a,train_8537_a_1,1
train_9377_a,train_9377_a_1,1
train_10560_a,train_10560_a_1,1
train_1884_a,train_1884_a_1,1
train_2590_a,train_2590_a_1,1
train_769_a,train_769_a_1,1
train_540_a,train_540_a_1,1
train_13308_a,train_13308_a_1,1
train_6565_a,train_6565_a_1,1
train_8669_a,train_8669_a_1,1
train_7480_a,train_7480_a_1,1
train_19245_a,train_19245_a_1,1
train_17184_a,train_17184_a_1,1
train_5900_a,train_5900_a_1,1
train_13491_a,train_13491_a_1,1
train_13954_a,train_13954_a_1,1
train_17859_a,train_17859_a_1,1
train_19652_a,train_19652_a_1,1
train_1163_a,train_1163_a_1,1
train_6425_a,train_6425_a_1,1
train_14339_a,train_14339_a_1,1
train_3328_a,train_3328_a_1,1
train_2116_a,train_2116_a_1,1
train_7801_a,train_7801_a_1,1
train_17473_a,train_17473_a_1,1
train_12556_a,train_12556_a_1,1
train_13248_a,train_13248_a_1,1
train_9356_a,train_9356_a_1,1
train_7122_a,train_7122_a_1,1
train_471_a,train_471_a_1,1
train_17006_a,train_17006_a_1,1
train_9799_a,train_9799_a_1,1
train_8768_a,train_8768_a_1,1
train_9804_a,train_9804_a_1,1
train_2155_a,train_2155_a_1,1
train_4254_a,train_4254_a_1,1
train_17615_a,train_17615_a_1,1
train_384_a,train_384_a_1,1
train_4508_a,train_4508_a_1,1
train_9752_a,train_9752_a_1,1
train_5462_a,train_5462_a_1,1
train_17883_a,train_17883_a_1,1
train_1762_a,train_1762_a_1,1
train_8611_a,train_8611_a_1,1
train_11160_a,train_11160_a_1,1
train_13448_a,train_13448_a_1,1
train_2364_a,train_2364_a_1,1
train_3065_a,train_3065_a_1,1
train_18881_a,train_18881_a_1,1
train_13551_a,train_13551_a_1,1
train_16622_a,train_16622_a_1,1
train_8531_a,train_8531_a_1,1
train_5547_a,train_5547_a_1,1
train_1395_a,train_1395_a_1,1
train_9145_a,train_9145_a_1,1
train_16481_a,train_16481_a_1,1
train_5919_a,train_5919_a_1,1
train_15785_a,train_15785_a_1,1
train_6949_a,train_6949_a_1,1
train_4726_a,train_4726_a_1,1
train_13844_a,train_13844_a_1,1
train_3773_a,train_3773_a_1,1
train_12069_a,train_12069_a_1,1
train_10181_a,train_10181_a_1,1
train_19584_a,train_19584_a_1,1
train_19794_a,train_19794_a_1,1
train_12189_a,train_12189_a_1,1
train_6154_a,train_6154_a_1,1
train_14140_a,train_14140_a_1,1
train_18103_a,train_18103_a_1,1
train_6539_a,train_6539_a_1,1
train_12612_a,train_12612_a_1,1
train_17367_a,train_17367_a_1,1
train_4603_a,train_4603_a_1,1
train_6411_a,train_6411_a_1,1
train_8263_a,train_8263_a_1,1
train_11985_a,train_11985_a_1,1
train_11547_a,train_11547_a_1,1
train_10715_a,train_10715_a_1,1
train_6320_a,train_6320_a_1,1
train_19414_a,train_19414_a_1,1
train_18774_a,train_18774_a_1,1
train_4881_a,train_4881_a_1,1
train_11759_a,train_11759_a_1,1
train_8467_a,train_8467_a_1,1
train_3270_a,train_3270_a_1,1
train_4691_a,train_4691_a_1,1
train_4743_a,train_4743_a_1,1
train_5482_a,train_5482_a_1,1
train_19005_a,train_19005_a_1,1
train_16363_a,train_16363_a_1,1
train_6518_a,train_6518_a_1,1
train_14288_a,train_14288_a_1,1
train_12885_a,train_12885_a_1,1
train_8167_a,train_8167_a_1,1
train_18978_a,train_18978_a_1,1
train_19720_a,train_19720_a_1,1
train_4518_a,train_4518_a_1,1
train_11424_a,train_11424_a_1,1
train_903_a,train_903_a_1,1
train_3731_a,train_3731_a_1,1
train_16650_a,train_16650_a_1,1
train_5071_a,train_5071_a_1,1
train_7445_a,train_7445_a_1,1
train_13778_a,train_13778_a_1,1
train_15551_a,train_15551_a_1,1
train_11892_a,train_11892_a_1,1
train_19043_a,train_19043_a_1,1
train_3034_a,train_3034_a_1,1
train_4495_a,train_4495_a_1,1
train_8927_a,train_8927_a_1,1
train_4303_a,train_4303_a_1,1
train_11999_a,train_11999_a_1,1
train_17826_a,train_17826_a_1,1
train_7322_a,train_7322_a_1,1
train_944_a,train_944_a_1,1
train_3730_a,train_3730_a_1,1
train_13659_a,train_13659_a_1,1
train_4260_a,train_4260_a_1,1
train_18962_a,train_18962_a_1,1
train_5091_a,train_5091_a_1,1
train_5078_a,train_5078_a_1,1
train_6488_a,train_6488_a_1,1
train_2870_a,train_2870_a_1,1
train_2972_a,train_2972_a_1,1
train_11341_a,train_11341_a_1,1
train_17045_a,train_17045_a_1,1
train_13157_a,train_13157_a_1,1
train_4505_a,train_4505_a_1,1
train_8016_a,train_8016_a_1,1
train_13363_a,train_13363_a_1,1
train_7662_a,train_7662_a_1,1
train_10638_a,train_10638_a_1,1
train_10927_a,train_10927_a_1,1
train_3657_a,train_3657_a_1,1
train_10562_a,train_10562_a_1,1
train_1303_a,train_1303_a_1,1
train_5022_a,train_5022_a_1,1
train_10775_a,train_10775_a_1,1
train_16189_a,train_16189_a_1,1
train_996_a,train_996_a_1,1
train_6305_a,train_6305_a_1,1
train_152_a,train_152_a_1,1
train_10570_a,train_10570_a_1,1
train_1146_a,train_1146_a_1,1
train_393_a,train_393_a_1,1
train_7392_a,train_7392_a_1,1
train_15836_a,train_15836_a_1,1
train_3466_a,train_3466_a_1,1
train_18827_a,train_18827_a_1,1
train_19104_a,train_19104_a_1,1
train_12019_a,train_12019_a_1,1
train_3722_a,train_3722_a_1,1
train_8984_a,train_8984_a_1,1
train_13179_a,train_13179_a_1,1
train_8456_a,train_8456_a_1,1
train_15386_a,train_15386_a_1,1
train_6158_a,train_6158_a_1,1
train_10883_a,train_10883_a_1,1
train_14986_a,train_14986_a_1,1
train_6233_a,train_6233_a_1,1
train_19249_a,train_19249_a_1,1
train_11107_a,train_11107_a_1,1
train_15703_a,train_15703_a_1,1
train_17961_a,train_17961_a_1,1
train_17995_a,train_17995_a_1,1
train_2733_a,train_2733_a_1,1
train_4143_a,train_4143_a_1,1
train_8893_a,train_8893_a_1,1
train_2395_a,train_2395_a_1,1
train_6373_a,train_6373_a_1,1
train_7813_a,train_7813_a_1,1
train_17824_a,train_17824_a_1,1
train_9237_a,train_9237_a_1,1
train_5511_a,train_5511_a_1,1
train_12590_a,train_12590_a_1,1
train_190_a,train_190_a_1,1
train_12390_a,train_12390_a_1,1
train_3418_a,train_3418_a_1,1
train_2844_a,train_2844_a_1,1
train_13959_a,train_13959_a_1,1
train_18193_a,train_18193_a_1,1
train_5282_a,train_5282_a_1,1
train_6275_a,train_6275_a_1,1
train_11848_a,train_11848_a_1,1
train_18202_a,train_18202_a_1,1
train_5853_a,train_5853_a_1,1
train_9644_a,train_9644_a_1,1
train_5643_a,train_5643_a_1,1
train_7503_a,train_7503_a_1,1
train_1434_a,train_1434_a_1,1
train_8519_a,train_8519_a_1,1
train_12596_a,train_12596_a_1,1
train_19702_a,train_19702_a_1,1
train_1337_a,train_1337_a_1,1
train_4730_a,train_4730_a_1,1
train_4817_a,train_4817_a_1,1
train_6064_a,train_6064_a_1,1
train_19480_a,train_19480_a_1,1
train_13254_a,train_13254_a_1,1
train_6124_a,train_6124_a_1,1
train_10056_a,train_10056_a_1,1
train_3842_a,train_3842_a_1,1
train_1834_a,train_1834_a_1,1
train_14203_a,train_14203_a_1,1
train_9466_a,train_9466_a_1,1
train_16941_a,train_16941_a_1,1
train_3862_a,train_3862_a_1,1
train_9147_a,train_9147_a_1,1
train_2923_a,train_2923_a_1,1
train_19337_a,train_19337_a_1,1
train_10568_a,train_10568_a_1,1
train_17454_a,train_17454_a_1,1
train_16851_a,train_16851_a_1,1
train_2735_a,train_2735_a_1,1
train_11295_a,train_11295_a_1,1
train_2330_a,train_2330_a_1,1
train_16375_a,train_16375_a_1,1
train_2071_a,train_2071_a_1,1
train_12423_a,train_12423_a_1,1
train_11039_a,train_11039_a_1,1
train_3913_a,train_3913_a_1,1
train_2169_a,train_2169_a_1,1
train_19023_a,train_19023_a_1,1
train_15052_a,train_15052_a_1,1
train_19429_a,train_19429_a_1,1
train_14225_a,train_14225_a_1,1
train_1846_a,train_1846_a_1,1
train_18098_a,train_18098_a_1,1
train_18175_a,train_18175_a_1,1
train_1683_a,train_1683_a_1,1
train_12646_a,train_12646_a_1,1
train_4325_a,train_4325_a_1,1
train_13256_a,train_13256_a_1,1
train_4270_a,train_4270_a_1,1
train_2434_a,train_2434_a_1,1
train_18415_a,train_18415_a_1,1
train_15754_a,train_15754_a_1,1
train_14888_a,train_14888_a_1,1
train_12807_a,train_12807_a_1,1
train_19191_a,train_19191_a_1,1
train_6441_a,train_6441_a_1,1
train_2421_a,train_2421_a_1,1
train_12322_a,train_12322_a_1,1
train_10233_a,train_10233_a_1,1
train_9192_a,train_9192_a_1,1
train_4515_a,train_4515_a_1,1
train_7723_a,train_7723_a_1,1
train_14695_a,train_14695_a_1,1
train_12013_a,train_12013_a_1,1
train_14618_a,train_14618_a_1,1
train_9180_a,train_9180_a_1,1
train_12196_a,train_12196_a_1,1
train_7337_a,train_7337_a_1,1
train_8993_a,train_8993_a_1,1
train_10553_a,train_10553_a_1,1
train_3275_a,train_3275_a_1,1
train_8563_a,train_8563_a_1,1
train_6215_a,train_6215_a_1,1
train_14481_a,train_14481_a_1,1
train_1006_a,train_1006_a_1,1
train_4492_a,train_4492_a_1,1
train_4396_a,train_4396_a_1,1
train_6641_a,train_6641_a_1,1
train_12686_a,train_12686_a_1,1
train_236_a,train_236_a_1,1
train_9705_a,train_9705_a_1,1
train_6794_a,train_6794_a_1,1
train_8637_a,train_8637_a_1,1
train_4818_a,train_4818_a_1,1
train_15635_a,train_15635_a_1,1
train_11211_a,train_11211_a_1,1
train_16028_a,train_16028_a_1,1
train_12652_a,train_12652_a_1,1
train_15231_a,train_15231_a_1,1
train_1965_a,train_1965_a_1,1
train_488_a,train_488_a_1,1
train_6520_a,train_6520_a_1,1
train_16654_a,train_16654_a_1,1
train_13354_a,train_13354_a_1,1
train_16337_a,train_16337_a_1,1
train_3915_a,train_3915_a_1,1
train_15329_a,train_15329_a_1,1
train_15378_a,train_15378_a_1,1
train_11856_a,train_11856_a_1,1
train_1743_a,train_1743_a_1,1
train_6917_a,train_6917_a_1,1
train_3838_a,train_3838_a_1,1
train_5239_a,train_5239_a_1,1
train_238_a,train_238_a_1,1
train_11613_a,train_11613_a_1,1
train_17790_a,train_17790_a_1,1
train_16090_a,train_16090_a_1,1
train_15104_a,train_15104_a_1,1
train_8624_a,train_8624_a_1,1
train_10467_a,train_10467_a_1,1
train_5655_a,train_5655_a_1,1
train_9708_a,train_9708_a_1,1
train_477_a,train_477_a_1,1
train_3685_a,train_3685_a_1,1
train_12251_a,train_12251_a_1,1
train_1197_a,train_1197_a_1,1
train_18953_a,train_18953_a_1,1
train_95_a,train_95_a_1,1
train_13945_a,train_13945_a_1,1
train_3610_a,train_3610_a_1,1
train_15883_a,train_15883_a_1,1
train_15636_a,train_15636_a_1,1
train_4188_a,train_4188_a_1,1
train_18297_a,train_18297_a_1,1
train_18133_a,train_18133_a_1,1
train_6405_a,train_6405_a_1,1
train_3445_a,train_3445_a_1,1
train_8861_a,train_8861_a_1,1
train_17394_a,train_17394_a_1,1
train_4012_a,train_4012_a_1,1
train_15704_a,train_15704_a_1,1
train_19624_a,train_19624_a_1,1
train_6752_a,train_6752_a_1,1
train_9429_a,train_9429_a_1,1
train_2873_a,train_2873_a_1,1
train_16955_a,train_16955_a_1,1
train_9688_a,train_9688_a_1,1
train_9535_a,train_9535_a_1,1
train_16699_a,train_16699_a_1,1
train_6506_a,train_6506_a_1,1
train_15374_a,train_15374_a_1,1
train_12890_a,train_12890_a_1,1
train_17534_a,train_17534_a_1,1
train_1487_a,train_1487_a_1,1
train_14728_a,train_14728_a_1,1
train_12566_a,train_12566_a_1,1
train_15201_a,train_15201_a_1,1
train_9378_a,train_9378_a_1,1
train_11279_a,train_11279_a_1,1
train_10266_a,train_10266_a_1,1
train_1136_a,train_1136_a_1,1
train_7238_a,train_7238_a_1,1
train_855_a,train_855_a_1,1
train_17331_a,train_17331_a_1,1
train_17452_a,train_17452_a_1,1
train_9698_a,train_9698_a_1,1
train_15430_a,train_15430_a_1,1
train_10391_a,train_10391_a_1,1
train_10711_a,train_10711_a_1,1
train_4901_a,train_4901_a_1,1
train_16833_a,train_16833_a_1,1
train_6695_a,train_6695_a_1,1
train_3230_a,train_3230_a_1,1
train_19077_a,train_19077_a_1,1
train_19583_a,train_19583_a_1,1
train_8482_a,train_8482_a_1,1
train_12233_a,train_12233_a_1,1
train_5621_a,train_5621_a_1,1
train_1394_a,train_1394_a_1,1
train_16121_a,train_16121_a_1,1
train_17089_a,train_17089_a_1,1
train_17677_a,train_17677_a_1,1
train_13465_a,train_13465_a_1,1
train_19613_a,train_19613_a_1,1
train_1306_a,train_1306_a_1,1
train_17595_a,train_17595_a_1,1
train_17054_a,train_17054_a_1,1
train_14006_a,train_14006_a_1,1
train_2591_a,train_2591_a_1,1
train_13804_a,train_13804_a_1,1
train_13272_a,train_13272_a_1,1
train_1832_a,train_1832_a_1,1
train_3399_a,train_3399_a_1,1
train_19766_a,train_19766_a_1,1
train_1520_a,train_1520_a_1,1
train_12895_a,train_12895_a_1,1
train_18920_a,train_18920_a_1,1
train_4927_a,train_4927_a_1,1
train_1723_a,train_1723_a_1,1
train_13982_a,train_13982_a_1,1
train_8921_a,train_8921_a_1,1
train_15293_a,train_15293_a_1,1
train_11764_a,train_11764_a_1,1
train_19595_a,train_19595_a_1,1
train_6255_a,train_6255_a_1,1
train_13793_a,train_13793_a_1,1
train_16804_a,train_16804_a_1,1
train_7129_a,train_7129_a_1,1
train_11290_a,train_11290_a_1,1
train_6286_a,train_6286_a_1,1
train_10598_a,train_10598_a_1,1
train_9143_a,train_9143_a_1,1
train_11809_a,train_11809_a_1,1
train_11086_a,train_11086_a_1,1
train_13481_a,train_13481_a_1,1
train_5425_a,train_5425_a_1,1
train_8451_a,train_8451_a_1,1
train_2549_a,train_2549_a_1,1
train_6572_a,train_6572_a_1,1
train_1912_a,train_1912_a_1,1
train_12741_a,train_12741_a_1,1
train_17268_a,train_17268_a_1,1
train_5147_a,train_5147_a_1,1
train_17290_a,train_17290_a_1,1
train_14232_a,train_14232_a_1,1
train_12064_a,train_12064_a_1,1
train_10435_a,train_10435_a_1,1
train_18236_a,train_18236_a_1,1
train_10354_a,train_10354_a_1,1
train_5619_a,train_5619_a_1,1
train_8364_a,train_8364_a_1,1
train_19225_a,train_19225_a_1,1
train_6671_a,train_6671_a_1,1
train_15563_a,train_15563_a_1,1
train_2687_a,train_2687_a_1,1
train_4159_a,train_4159_a_1,1
train_11910_a,train_11910_a_1,1
train_17551_a,train_17551_a_1,1
train_5447_a,train_5447_a_1,1
train_11959_a,train_11959_a_1,1
train_10125_a,train_10125_a_1,1
train_5108_a,train_5108_a_1,1
train_12200_a,train_12200_a_1,1
train_10061_a,train_10061_a_1,1
train_8078_a,train_8078_a_1,1
train_9829_a,train_9829_a_1,1
train_4105_a,train_4105_a_1,1
train_14183_a,train_14183_a_1,1
train_6561_a,train_6561_a_1,1
train_8195_a,train_8195_a_1,1
train_17759_a,train_17759_a_1,1
train_8430_a,train_8430_a_1,1
train_18464_a,train_18464_a_1,1
train_8291_a,train_8291_a_1,1
train_5182_a,train_5182_a_1,1
train_10551_a,train_10551_a_1,1
train_4786_a,train_4786_a_1,1
train_18732_a,train_18732_a_1,1
train_19434_a,train_19434_a_1,1
train_14813_a,train_14813_a_1,1
train_7696_a,train_7696_a_1,1
train_5987_a,train_5987_a_1,1
train_1843_a,train_1843_a_1,1
train_7528_a,train_7528_a_1,1
train_19690_a,train_19690_a_1,1
train_1296_a,train_1296_a_1,1
train_11819_a,train_11819_a_1,1
train_11255_a,train_11255_a_1,1
train_10722_a,train_10722_a_1,1
train_15007_a,train_15007_a_1,1
train_11733_a,train_11733_a_1,1
train_6423_a,train_6423_a_1,1
train_2476_a,train_2476_a_1,1
train_7932_a,train_7932_a_1,1
train_18610_a,train_18610_a_1,1
train_14128_a,train_14128_a_1,1
train_4397_a,train_4397_a_1,1
train_1502_a,train_1502_a_1,1
train_11141_a,train_11141_a_1,1
train_8336_a,train_8336_a_1,1
train_6793_a,train_6793_a_1,1
train_16749_a,train_16749_a_1,1
train_14789_a,train_14789_a_1,1
train_6788_a,train_6788_a_1,1
train_12227_a,train_12227_a_1,1
train_18848_a,train_18848_a_1,1
train_8802_a,train_8802_a_1,1
train_8767_a,train_8767_a_1,1
train_10337_a,train_10337_a_1,1
